tweet_id,date,breed,name,retweet_count,favorite_count,jpg_url,dog_stage
892177421306343426,2017-08-01 00:17:27+00:00,Chihuahua,Tilly,6514,33819,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,None
891815181378084864,2017-07-31 00:18:03+00:00,Chihuahua,Archie,4328,25461,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,None
891689557279858688,2017-07-30 15:58:51+00:00,Labrador Retriever,Darla,8964,42908,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,None
891327558926688256,2017-07-29 16:00:24+00:00,Basset,Franklin,9774,41048,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,None
891087950875897856,2017-07-29 00:08:17+00:00,Chesapeake Bay Retriever,NoName,3261,20562,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,None
890971913173991426,2017-07-28 16:27:12+00:00,Appenzeller,Jax,2158,12041,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,None
890729181411237888,2017-07-28 00:22:40+00:00,Pomeranian,NoName,16716,56848,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,None
890609185150312448,2017-07-27 16:25:51+00:00,Irish Terrier,Zoey,4429,28226,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,None
890240255349198849,2017-07-26 15:59:51+00:00,Pembroke,Cassie,7711,32467,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,doggo
890006608113172480,2017-07-26 00:31:25+00:00,Samoyed,Koda,7624,31166,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,None
889880896479866881,2017-07-25 16:11:53+00:00,French Bulldog,Bruno,5156,28268,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,None
889665388333682689,2017-07-25 01:55:32+00:00,Pembroke,NoName,8538,38818,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,puppo
889638837579907072,2017-07-25 00:10:02+00:00,French Bulldog,Ted,4735,27672,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,None
889531135344209921,2017-07-24 17:02:04+00:00,Golden Retriever,Stuart,2321,15359,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,puppo
889278841981685760,2017-07-24 00:19:32+00:00,Whippet,Oliver,5637,25652,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,None
888917238123831296,2017-07-23 00:22:39+00:00,Golden Retriever,Jim,4709,29611,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,None
888804989199671297,2017-07-22 16:56:37+00:00,Golden Retriever,Zeke,4559,26080,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,None
888554962724278272,2017-07-22 00:23:06+00:00,Siberian Husky,Ralphus,3732,20290,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,None
888078434458587136,2017-07-20 16:49:33+00:00,French Bulldog,Gerald,3653,22201,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,None
887705289381826560,2017-07-19 16:06:48+00:00,Basset,Jeffrey,5609,30779,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,None
887473957103951883,2017-07-19 00:47:34+00:00,Pembroke,Canela,18781,69871,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,None
887343217045368832,2017-07-18 16:08:03+00:00,Mexican Hairless,NoName,10737,34222,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,None
887101392804085760,2017-07-18 00:07:08+00:00,Samoyed,NoName,6167,31061,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,None
886983233522544640,2017-07-17 16:17:36+00:00,Chihuahua,Maya,8084,35859,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,None
886736880519319552,2017-07-16 23:58:41+00:00,Kuvasz,Mingus,3443,12306,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,None
886366144734445568,2017-07-15 23:25:31+00:00,French Bulldog,Roscoe,3316,21524,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,pupper
886258384151887873,2017-07-15 16:17:19+00:00,Pug,Waffles,6523,28469,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,None
885984800019947520,2017-07-14 22:10:11+00:00,Blenheim Spaniel,Jimbo,7097,33382,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,None
885528943205470208,2017-07-13 15:58:47+00:00,Pug,Maisey,6683,36689,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,None
885167619883638784,2017-07-12 16:03:00+00:00,Malamute,NoName,4556,22367,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,None
884925521741709313,2017-07-12 00:01:00+00:00,Italian Greyhound,Earl,16439,68152,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,None
884876753390489601,2017-07-11 20:47:12+00:00,Chow,Lola,6096,28514,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,None
884562892145688576,2017-07-11 00:00:02+00:00,Pug,Kevin,5100,24765,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,None
884441805382717440,2017-07-10 15:58:53+00:00,Pembroke,NoName,5856,27478,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,None
884162670584377345,2017-07-09 21:29:42+00:00,German Shepherd,Yogi,3128,20771,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,doggo
883838122936631299,2017-07-09 00:00:04+00:00,Doberman,Noah,3586,22349,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,None
883482846933004288,2017-07-08 00:28:19+00:00,Golden Retriever,Bella,10407,46860,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,None
883360690899218434,2017-07-07 16:22:55+00:00,Chow,Grizzwald,3825,22986,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,floofer
883117836046086144,2017-07-07 00:17:54+00:00,Golden Retriever,NoName,6949,37914,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,None
882992080364220416,2017-07-06 15:58:11+00:00,Eskimo Dog,Rusty,4122,24445,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,None
882762694511734784,2017-07-06 00:46:41+00:00,Labrador Retriever,Gus,5134,28903,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,pupper
882627270321602560,2017-07-05 15:48:34+00:00,Pembroke,Stanley,6342,28382,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,None
882268110199369728,2017-07-04 16:01:23+00:00,Golden Retriever,Alfy,12118,45880,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,None
882045870035918850,2017-07-04 01:18:17+00:00,Golden Retriever,Koko,5203,29900,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,None
881906580714921986,2017-07-03 16:04:48+00:00,Weimaraner,Rey,3533,24773,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,None
881666595344535552,2017-07-03 00:11:11+00:00,Saluki,Gary,11099,51522,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,None
881536004380872706,2017-07-02 15:32:16+00:00,Samoyed,NoName,16570,50199,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,pupper
880872448815771648,2017-06-30 19:35:32+00:00,Pembroke,NoName,3989,21734,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,None
880465832366813184,2017-06-29 16:39:47+00:00,Golden Retriever,Bella,6546,29075,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,None
880221127280381952,2017-06-29 00:27:25+00:00,Chihuahua,Jesse,4436,27640,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,None
880095782870896641,2017-06-28 16:09:20+00:00,Miniature Pinscher,NoName,4533,28150,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,None
879862464715927552,2017-06-28 00:42:13+00:00,Basset,Romeo,3642,22667,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,None
879492040517615616,2017-06-27 00:10:17+00:00,German Short-Haired Pointer,Bailey,3323,23822,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,None
879415818425184262,2017-06-26 19:07:24+00:00,English Springer,Duddles,45849,107956,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,None
879376492567855104,2017-06-26 16:31:08+00:00,Labrador Retriever,Jack,3261,17099,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,None
879008229531029506,2017-06-25 16:07:47+00:00,Vizsla,Beau,2812,19317,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,None
878776093423087618,2017-06-25 00:45:22+00:00,Italian Greyhound,Snoopy,4319,19763,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,puppo
878281511006478336,2017-06-23 16:00:04+00:00,Basset,Shadow,1349,7913,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,None
878057613040115712,2017-06-23 01:10:23+00:00,French Bulldog,Emmy,7181,42876,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,None
877736472329191424,2017-06-22 03:54:17+00:00,Chesapeake Bay Retriever,Aja,17300,71144,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,None
877556246731214848,2017-06-21 15:58:08+00:00,Basset,Penny,3994,23258,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,None
877316821321428993,2017-06-21 00:06:44+00:00,Saluki,Dante,5414,27907,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,None
877201837425926144,2017-06-20 16:29:50+00:00,Pembroke,Nelly,5880,27755,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,None
876838120628539392,2017-06-19 16:24:33+00:00,Bloodhound,Ginger,3506,21125,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,pupper
876484053909872640,2017-06-18 16:57:37+00:00,Golden Retriever,Benedict,2511,19163,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,None
876120275196170240,2017-06-17 16:52:05+00:00,Bernese Mountain Dog,Venti,4903,28490,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,None
875747767867523072,2017-06-16 16:11:53+00:00,Labrador Retriever,Goose,4497,25773,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,None
875144289856114688,2017-06-15 00:13:52+00:00,Siberian Husky,Nugget,5081,22185,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,None
875021211251597312,2017-06-14 16:04:48+00:00,West Highland White Terrier,NoName,4922,26022,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,None
874680097055178752,2017-06-13 17:29:20+00:00,Labrador Retriever,Cash,4875,28439,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,None
874296783580663808,2017-06-12 16:06:11+00:00,Cocker Spaniel,Jed,4308,26651,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,pupper
874057562936811520,2017-06-12 00:15:36+00:00,Flat-Coated Retriever,NoName,4125,23134,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,None
874012996292530176,2017-06-11 21:18:31+00:00,Cardigan,Sebastian,11007,35501,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,puppo
873580283840344065,2017-06-10 16:39:04+00:00,Newfoundland,NoName,4143,24837,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,None
873213775632977920,2017-06-09 16:22:42+00:00,Vizsla,Sierra,1667,7467,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,pupper
872967104147763200,2017-06-09 00:02:31+00:00,Labrador Retriever,NoName,5669,28031,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,doggo
872820683541237760,2017-06-08 14:20:41+00:00,Pug,NoName,3884,15029,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,None
872620804844003328,2017-06-08 01:06:27+00:00,Cocker Spaniel,Monkey,3911,21309,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,None
872486979161796608,2017-06-07 16:14:40+00:00,Pembroke,NoName,9429,41606,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,None
872261713294495745,2017-06-07 01:19:32+00:00,Labrador Retriever,Harry,6649,35085,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,None
872122724285648897,2017-06-06 16:07:15+00:00,Pug,Kody,8549,35324,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,None
871879754684805121,2017-06-06 00:01:46+00:00,Shetland Sheepdog,Lassie,11918,39090,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,None
871762521631449091,2017-06-05 16:15:56+00:00,Labrador Retriever,Rover,3678,20787,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,pupper
871515927908634625,2017-06-04 23:56:03+00:00,Komondor,Napolean,3628,20730,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,doggo
871032628920680449,2017-06-03 15:55:36+00:00,Kelpie,Boomer,3999,23255,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,None
870656317836468226,2017-06-02 15:00:16+00:00,Pembroke,Cody,2817,12819,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,None
870374049280663552,2017-06-01 20:18:38+00:00,Golden Retriever,Zoey,27680,85011,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,None
870308999962521604,2017-06-01 16:00:09+00:00,Greater Swiss Mountain Dog,Rumble,4384,22453,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,None
869772420881756160,2017-05-31 04:27:59+00:00,Pembroke,Dewey,10663,43710,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,None
869702957897576449,2017-05-30 23:51:58+00:00,Pembroke,Stanley,6728,29116,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,None
869596645499047938,2017-05-30 16:49:31+00:00,Chihuahua,Scout,3327,16476,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,doggo
869227993411051520,2017-05-29 16:24:37+00:00,Pembroke,Gizmo,4023,21112,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,None
868880397819494401,2017-05-28 17:23:24+00:00,French Bulldog,Walter,12518,55098,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,None
868622495443632128,2017-05-28 00:18:35+00:00,Labrador Retriever,NoName,6275,28295,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,None
868552278524837888,2017-05-27 19:39:34+00:00,Whippet,Cooper,2240,10539,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,None
867900495410671616,2017-05-26 00:29:37+00:00,Labrador Retriever,NoName,4439,24964,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,None
867774946302451713,2017-05-25 16:10:44+00:00,Border Collie,Harold,7788,35179,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,None
867421006826221569,2017-05-24 16:44:18+00:00,Eskimo Dog,Shikha,2697,16755,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,puppo
867051520902168576,2017-05-23 16:16:06+00:00,Samoyed,NoName,8425,33420,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,None
866686824827068416,2017-05-22 16:06:55+00:00,Flat-Coated Retriever,Lili,3727,20070,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,None
866450705531457537,2017-05-22 00:28:40+00:00,French Bulldog,Jamesy,32883,106827,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,pupper
866334964761202691,2017-05-21 16:48:45+00:00,Samoyed,Coco,15546,54720,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,None
865718153858494464,2017-05-19 23:57:46+00:00,Golden Retriever,Boomer,6008,26640,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,None
865359393868664832,2017-05-19 00:12:11+00:00,Chesapeake Bay Retriever,Sammy,5384,27530,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,None
865006731092295680,2017-05-18 00:50:50+00:00,Pembroke,Nelly,8209,29063,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,None
864279568663928832,2017-05-16 00:41:21+00:00,Bull Mastiff,Meatball,3266,15195,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,None
864197398364647424,2017-05-15 19:14:50+00:00,Golden Retriever,Paisley,9616,31459,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,None
863553081350529029,2017-05-14 00:34:33+00:00,Eskimo Dog,Neptune,4489,15935,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,None
863432100342583297,2017-05-13 16:33:49+00:00,Staffordshire Bullterrier,Belle,5664,24829,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,None
863062471531167744,2017-05-12 16:05:02+00:00,French Bulldog,Quinn,2687,8945,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,None
862831371563274240,2017-05-12 00:46:44+00:00,Australian Terrier,Zooey,5457,20011,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,None
862722525377298433,2017-05-11 17:34:13+00:00,Basset,Dave,3809,17779,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,None
862096992088072192,2017-05-10 00:08:34+00:00,Chow,NoName,21840,66437,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,None
861383897657036800,2017-05-08 00:54:59+00:00,Cardigan,Hobbes,11528,37744,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,None
861288531465048066,2017-05-07 18:36:02+00:00,Bouvier Des Flandres,NoName,4479,18032,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,None
861005113778896900,2017-05-06 23:49:50+00:00,German Shepherd,Burt,4119,17538,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,None
860563773140209665,2017-05-05 18:36:06+00:00,Cardigan,Lorenzo,2334,7878,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,None
860524505164394496,2017-05-05 16:00:04+00:00,Bedlington Terrier,Carl,5698,24678,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,None
859924526012018688,2017-05-04 00:15:58+00:00,French Bulldog,Milky,4349,20021,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,None
859851578198683649,2017-05-03 19:26:06+00:00,Labrador Retriever,Trooper,3780,16105,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,None
859607811541651456,2017-05-03 03:17:27+00:00,Golden Retriever,NoName,1704,19476,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,puppo
859196978902773760,2017-05-02 00:04:57+00:00,Malamute,quite,25661,75193,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,None
858843525470990336,2017-05-01 00:40:27+00:00,Golden Retriever,NoName,3771,16304,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,doggo
858471635011153920,2017-04-30 00:02:42+00:00,Pembroke,Sophie,5271,22640,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,None
858107933456039936,2017-04-28 23:57:28+00:00,Golden Retriever,Wyatt,3154,16524,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,None
857989990357356544,2017-04-28 16:08:49+00:00,French Bulldog,Rosie,2812,16952,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,None
857746408056729600,2017-04-28 00:00:54+00:00,Labrador Retriever,Thor,11524,36021,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,None
857393404942143489,2017-04-27 00:38:11+00:00,Malamute,NoName,1785,6236,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,None
857263160327368704,2017-04-26 16:00:39+00:00,Samoyed,Oscar,4934,21041,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,None
857029823797047296,2017-04-26 00:33:27+00:00,Golden Retriever,Zeke,4364,19910,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,None
856543823941562368,2017-04-24 16:22:16+00:00,Boston Bull,Callie,3131,17135,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,None
856282028240666624,2017-04-23 23:01:59+00:00,Chihuahua,Cermet,6841,29086,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,None
855851453814013952,2017-04-22 18:31:02+00:00,Flat-Coated Retriever,NoName,19196,47844,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,"doggo,puppo"
855459453768019968,2017-04-21 16:33:22+00:00,Blenheim Spaniel,quite,8987,31657,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,None
854732716440526848,2017-04-19 16:25:34+00:00,Pembroke,Marlee,6690,24188,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,None
854482394044301312,2017-04-18 23:50:52+00:00,Chihuahua,Arya,7608,31131,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,None
854365224396361728,2017-04-18 16:05:17+00:00,Pembroke,Einstein,5159,20046,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,None
854120357044912130,2017-04-17 23:52:16+00:00,Black-And-Tan Coonhound,NoName,8285,33911,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,pupper
854010172552949760,2017-04-17 16:34:26+00:00,English Springer,NoName,3433,17169,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,"doggo,floofer"
853760880890318849,2017-04-17 00:03:50+00:00,Miniature Pinscher,Alice,6403,30414,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,None
853639147608842240,2017-04-16 16:00:07+00:00,German Shepherd,NoName,11265,37198,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,None
852912242202992640,2017-04-14 15:51:39+00:00,Great Dane,Benny,2037,9658,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,None
852672615818899456,2017-04-13 23:59:28+00:00,Golden Retriever,Aspen,2388,15939,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,None
852553447878664193,2017-04-13 16:05:56+00:00,Bloodhound,Jarod,3885,17492,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,None
852189679701164033,2017-04-12 16:00:27+00:00,Bernese Mountain Dog,Sailor,1741,12217,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,None
851591660324737024,2017-04-11 00:24:08+00:00,Cardigan,NoName,3819,17300,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,None
851224888060895234,2017-04-10 00:06:42+00:00,Standard Poodle,Snoop,6350,22090,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,None
850753642995093505,2017-04-08 16:54:09+00:00,Pug,Kyle,10352,33348,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,None
850380195714523136,2017-04-07 16:10:12+00:00,Yorkshire Terrier,Leo,2915,13994,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,None
850145622816686080,2017-04-07 00:38:06+00:00,Kelpie,Riley,4244,17519,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,None
850019790995546112,2017-04-06 16:18:05+00:00,Shetland Sheepdog,Boomer,5459,21944,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,pupper
849776966551130114,2017-04-06 00:13:11+00:00,Chihuahua,NoName,8404,32390,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,None
849412302885593088,2017-04-05 00:04:08+00:00,Schipperke,Noosh,3487,17039,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,None
848690551926992896,2017-04-03 00:16:10+00:00,Flat-Coated Retriever,NoName,4826,27104,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,None
848324959059550208,2017-04-02 00:03:26+00:00,Malamute,Odin,4037,20229,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,None
848212111729840128,2017-04-01 16:35:01+00:00,Bedlington Terrier,Jerry,3444,17618,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,None
847842811428974592,2017-03-31 16:07:33+00:00,Bernese Mountain Dog,Rontu,1522,5935,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,None
847606175596138505,2017-03-31 00:27:14+00:00,Cardigan,Cannon,3774,20208,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,None
847251039262605312,2017-03-30 00:56:03+00:00,Airedale,Furzey,4800,22036,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,None
847157206088847362,2017-03-29 18:43:12+00:00,Staffordshire Bullterrier,Daisy,6572,21588,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,None
847116187444137987,2017-03-29 16:00:12+00:00,American Staffordshire Terrier,NoName,3583,23108,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,None
846874817362120707,2017-03-29 00:01:05+00:00,Shetland Sheepdog,Tuck,4404,21685,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,None
846514051647705089,2017-03-28 00:07:32+00:00,Golden Retriever,Barney,13076,48410,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,doggo
846153765933735936,2017-03-27 00:15:53+00:00,Giant Schnauzer,Vixen,10226,34394,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,None
846042936437604353,2017-03-26 16:55:29+00:00,Golden Retriever,Jarvis,3224,17256,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,None
845812042753855489,2017-03-26 01:38:00+00:00,Samoyed,NoName,9894,31737,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,None
845677943972139009,2017-03-25 16:45:08+00:00,Chow,NoName,5365,27154,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,None
845397057150107648,2017-03-24 22:08:59+00:00,Dandie Dinmont,Mimosa,2072,8241,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,doggo
845306882940190720,2017-03-24 16:10:40+00:00,Irish Water Spaniel,Pickles,6039,25225,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,pupper
844973813909606400,2017-03-23 18:07:10+00:00,Labrador Retriever,Brady,3617,16361,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,None
844704788403113984,2017-03-23 00:18:10+00:00,Labrador Retriever,Luna,11633,42022,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,None
844223788422217728,2017-03-21 16:26:50+00:00,Labrador Retriever,Margo,2450,14753,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,None
843856843873095681,2017-03-20 16:08:44+00:00,Labrador Retriever,Sadie,5220,23211,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,None
843604394117681152,2017-03-19 23:25:35+00:00,Labrador Retriever,Hank,3081,18310,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,None
843235543001513987,2017-03-18 22:59:54+00:00,Pembroke,Tycho,6852,23315,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,None
842846295480000512,2017-03-17 21:13:10+00:00,Labrador Retriever,Charlie,4023,16440,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,None
